FLOCK_ID,FLOCK_NUMBER,ACCOUNT_ID,FACILITY_ID,FACILITY_DETAIL_ID,QUOTA_ID,FLOCK_QUOTA_TYPE,STATUS,PERMIT_NUMBER,PERMIT_DATE,HATCH_DATE,DATE_ORDERED,BIRD_COUNT,EGG_COLOUR,PLACEMENT_DATE,EST_DISPOSAL,DISPOSAL_DATE,BIRDS_DISPOSED,COMMENTS
DEV_MIGRATION_FL_00485,DM-FLOCK-00485,DEV_MIGRATION_A_00049,DEV_MIGRATION_F_00097,DEV_MIGRATION_D_00097,DEV_MIGRATION_Q_00097,Egg Production,Active,DM-PERMIT-00485,2025-01-01,2025-01-15,2024-12-01,1485,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00486,DM-FLOCK-00486,DEV_MIGRATION_A_00049,DEV_MIGRATION_F_00098,DEV_MIGRATION_D_00098,DEV_MIGRATION_Q_00098,Egg Production,Active,DM-PERMIT-00486,2025-01-01,2025-01-15,2024-12-01,1486,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00487,DM-FLOCK-00487,DEV_MIGRATION_A_00049,DEV_MIGRATION_F_00097,DEV_MIGRATION_D_00097,DEV_MIGRATION_Q_00097,Egg Production,Active,DM-PERMIT-00487,2025-01-01,2025-01-15,2024-12-01,1487,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00488,DM-FLOCK-00488,DEV_MIGRATION_A_00049,DEV_MIGRATION_F_00098,DEV_MIGRATION_D_00098,DEV_MIGRATION_Q_00098,Egg Production,Active,DM-PERMIT-00488,2025-01-01,2025-01-15,2024-12-01,1488,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00489,DM-FLOCK-00489,DEV_MIGRATION_A_00049,DEV_MIGRATION_F_00097,DEV_MIGRATION_D_00097,DEV_MIGRATION_Q_00097,Egg Production,Active,DM-PERMIT-00489,2025-01-01,2025-01-15,2024-12-01,1489,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00490,DM-FLOCK-00490,DEV_MIGRATION_A_00049,DEV_MIGRATION_F_00098,DEV_MIGRATION_D_00098,DEV_MIGRATION_Q_00098,Egg Production,Active,DM-PERMIT-00490,2025-01-01,2025-01-15,2024-12-01,1490,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00491,DM-FLOCK-00491,DEV_MIGRATION_A_00050,DEV_MIGRATION_F_00099,DEV_MIGRATION_D_00099,DEV_MIGRATION_Q_00099,Egg Production,Active,DM-PERMIT-00491,2025-01-01,2025-01-15,2024-12-01,1491,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00492,DM-FLOCK-00492,DEV_MIGRATION_A_00050,DEV_MIGRATION_F_00100,DEV_MIGRATION_D_00100,DEV_MIGRATION_Q_00100,Egg Production,Active,DM-PERMIT-00492,2025-01-01,2025-01-15,2024-12-01,1492,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00493,DM-FLOCK-00493,DEV_MIGRATION_A_00050,DEV_MIGRATION_F_00099,DEV_MIGRATION_D_00099,DEV_MIGRATION_Q_00099,Egg Production,Active,DM-PERMIT-00493,2025-01-01,2025-01-15,2024-12-01,1493,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00494,DM-FLOCK-00494,DEV_MIGRATION_A_00050,DEV_MIGRATION_F_00100,DEV_MIGRATION_D_00100,DEV_MIGRATION_Q_00100,Egg Production,Active,DM-PERMIT-00494,2025-01-01,2025-01-15,2024-12-01,1494,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00495,DM-FLOCK-00495,DEV_MIGRATION_A_00050,DEV_MIGRATION_F_00099,DEV_MIGRATION_D_00099,DEV_MIGRATION_Q_00099,Egg Production,Active,DM-PERMIT-00495,2025-01-01,2025-01-15,2024-12-01,1495,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00496,DM-FLOCK-00496,DEV_MIGRATION_A_00050,DEV_MIGRATION_F_00100,DEV_MIGRATION_D_00100,DEV_MIGRATION_Q_00100,Egg Production,Active,DM-PERMIT-00496,2025-01-01,2025-01-15,2024-12-01,1496,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00497,DM-FLOCK-00497,DEV_MIGRATION_A_00050,DEV_MIGRATION_F_00099,DEV_MIGRATION_D_00099,DEV_MIGRATION_Q_00099,Egg Production,Active,DM-PERMIT-00497,2025-01-01,2025-01-15,2024-12-01,1497,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00498,DM-FLOCK-00498,DEV_MIGRATION_A_00050,DEV_MIGRATION_F_00100,DEV_MIGRATION_D_00100,DEV_MIGRATION_Q_00100,Egg Production,Active,DM-PERMIT-00498,2025-01-01,2025-01-15,2024-12-01,1498,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00499,DM-FLOCK-00499,DEV_MIGRATION_A_00050,DEV_MIGRATION_F_00099,DEV_MIGRATION_D_00099,DEV_MIGRATION_Q_00099,Egg Production,Active,DM-PERMIT-00499,2025-01-01,2025-01-15,2024-12-01,1499,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00500,DM-FLOCK-00500,DEV_MIGRATION_A_00050,DEV_MIGRATION_F_00100,DEV_MIGRATION_D_00100,DEV_MIGRATION_Q_00100,Egg Production,Active,DM-PERMIT-00500,2025-01-01,2025-01-15,2024-12-01,1500,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
