FLOCK_TRANSACTION_ID,FLOCK_ID,TRANSACTION_TYPE,QUANTITY,TRANSACTION_DATE,NOTES
DEV_MIGRATION_FT_01260,DEV_MIGRATION_FL_00315,Sale,110,2025-12-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01261,DEV_MIGRATION_FL_00316,Count,111,2025-01-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01262,DEV_MIGRATION_FL_00316,Delivery,112,2025-02-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01263,DEV_MIGRATION_FL_00316,Removal,113,2025-03-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01264,DEV_MIGRATION_FL_00316,Sale,114,2025-04-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01265,DEV_MIGRATION_FL_00317,Count,115,2025-05-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01266,DEV_MIGRATION_FL_00317,Delivery,116,2025-06-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01267,DEV_MIGRATION_FL_00317,Removal,117,2025-07-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01268,DEV_MIGRATION_FL_00317,Sale,118,2025-08-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01269,DEV_MIGRATION_FL_00318,Count,119,2025-09-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01270,DEV_MIGRATION_FL_00318,Delivery,120,2025-10-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01271,DEV_MIGRATION_FL_00318,Removal,121,2025-11-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01272,DEV_MIGRATION_FL_00318,Sale,122,2025-12-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01273,DEV_MIGRATION_FL_00319,Count,123,2025-01-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01274,DEV_MIGRATION_FL_00319,Delivery,124,2025-02-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01275,DEV_MIGRATION_FL_00319,Removal,100,2025-03-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01276,DEV_MIGRATION_FL_00319,Sale,101,2025-04-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01277,DEV_MIGRATION_FL_00320,Count,102,2025-05-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01278,DEV_MIGRATION_FL_00320,Delivery,103,2025-06-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01279,DEV_MIGRATION_FL_00320,Removal,104,2025-07-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01280,DEV_MIGRATION_FL_00320,Sale,105,2025-08-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01281,DEV_MIGRATION_FL_00321,Count,106,2025-09-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01282,DEV_MIGRATION_FL_00321,Delivery,107,2025-10-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01283,DEV_MIGRATION_FL_00321,Removal,108,2025-11-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01284,DEV_MIGRATION_FL_00321,Sale,109,2025-12-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01285,DEV_MIGRATION_FL_00322,Count,110,2025-01-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01286,DEV_MIGRATION_FL_00322,Delivery,111,2025-02-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01287,DEV_MIGRATION_FL_00322,Removal,112,2025-03-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01288,DEV_MIGRATION_FL_00322,Sale,113,2025-04-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01289,DEV_MIGRATION_FL_00323,Count,114,2025-05-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01290,DEV_MIGRATION_FL_00323,Delivery,115,2025-06-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01291,DEV_MIGRATION_FL_00323,Removal,116,2025-07-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01292,DEV_MIGRATION_FL_00323,Sale,117,2025-08-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01293,DEV_MIGRATION_FL_00324,Count,118,2025-09-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01294,DEV_MIGRATION_FL_00324,Delivery,119,2025-10-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01295,DEV_MIGRATION_FL_00324,Removal,120,2025-11-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01296,DEV_MIGRATION_FL_00324,Sale,121,2025-12-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01297,DEV_MIGRATION_FL_00325,Count,122,2025-01-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01298,DEV_MIGRATION_FL_00325,Delivery,123,2025-02-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01299,DEV_MIGRATION_FL_00325,Removal,124,2025-03-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01300,DEV_MIGRATION_FL_00325,Sale,100,2025-04-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01301,DEV_MIGRATION_FL_00326,Count,101,2025-05-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01302,DEV_MIGRATION_FL_00326,Delivery,102,2025-06-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01303,DEV_MIGRATION_FL_00326,Removal,103,2025-07-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01304,DEV_MIGRATION_FL_00326,Sale,104,2025-08-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01305,DEV_MIGRATION_FL_00327,Count,105,2025-09-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01306,DEV_MIGRATION_FL_00327,Delivery,106,2025-10-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01307,DEV_MIGRATION_FL_00327,Removal,107,2025-11-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01308,DEV_MIGRATION_FL_00327,Sale,108,2025-12-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01309,DEV_MIGRATION_FL_00328,Count,109,2025-01-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01310,DEV_MIGRATION_FL_00328,Delivery,110,2025-02-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01311,DEV_MIGRATION_FL_00328,Removal,111,2025-03-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01312,DEV_MIGRATION_FL_00328,Sale,112,2025-04-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01313,DEV_MIGRATION_FL_00329,Count,113,2025-05-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01314,DEV_MIGRATION_FL_00329,Delivery,114,2025-06-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01315,DEV_MIGRATION_FL_00329,Removal,115,2025-07-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01316,DEV_MIGRATION_FL_00329,Sale,116,2025-08-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01317,DEV_MIGRATION_FL_00330,Count,117,2025-09-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01318,DEV_MIGRATION_FL_00330,Delivery,118,2025-10-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01319,DEV_MIGRATION_FL_00330,Removal,119,2025-11-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01320,DEV_MIGRATION_FL_00330,Sale,120,2025-12-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01321,DEV_MIGRATION_FL_00331,Count,121,2025-01-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01322,DEV_MIGRATION_FL_00331,Delivery,122,2025-02-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01323,DEV_MIGRATION_FL_00331,Removal,123,2025-03-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01324,DEV_MIGRATION_FL_00331,Sale,124,2025-04-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01325,DEV_MIGRATION_FL_00332,Count,100,2025-05-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01326,DEV_MIGRATION_FL_00332,Delivery,101,2025-06-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01327,DEV_MIGRATION_FL_00332,Removal,102,2025-07-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01328,DEV_MIGRATION_FL_00332,Sale,103,2025-08-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01329,DEV_MIGRATION_FL_00333,Count,104,2025-09-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01330,DEV_MIGRATION_FL_00333,Delivery,105,2025-10-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01331,DEV_MIGRATION_FL_00333,Removal,106,2025-11-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01332,DEV_MIGRATION_FL_00333,Sale,107,2025-12-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01333,DEV_MIGRATION_FL_00334,Count,108,2025-01-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01334,DEV_MIGRATION_FL_00334,Delivery,109,2025-02-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01335,DEV_MIGRATION_FL_00334,Removal,110,2025-03-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01336,DEV_MIGRATION_FL_00334,Sale,111,2025-04-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01337,DEV_MIGRATION_FL_00335,Count,112,2025-05-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01338,DEV_MIGRATION_FL_00335,Delivery,113,2025-06-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01339,DEV_MIGRATION_FL_00335,Removal,114,2025-07-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01340,DEV_MIGRATION_FL_00335,Sale,115,2025-08-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01341,DEV_MIGRATION_FL_00336,Count,116,2025-09-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01342,DEV_MIGRATION_FL_00336,Delivery,117,2025-10-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01343,DEV_MIGRATION_FL_00336,Removal,118,2025-11-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01344,DEV_MIGRATION_FL_00336,Sale,119,2025-12-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01345,DEV_MIGRATION_FL_00337,Count,120,2025-01-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01346,DEV_MIGRATION_FL_00337,Delivery,121,2025-02-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01347,DEV_MIGRATION_FL_00337,Removal,122,2025-03-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01348,DEV_MIGRATION_FL_00337,Sale,123,2025-04-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01349,DEV_MIGRATION_FL_00338,Count,124,2025-05-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01350,DEV_MIGRATION_FL_00338,Delivery,100,2025-06-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01351,DEV_MIGRATION_FL_00338,Removal,101,2025-07-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01352,DEV_MIGRATION_FL_00338,Sale,102,2025-08-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01353,DEV_MIGRATION_FL_00339,Count,103,2025-09-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01354,DEV_MIGRATION_FL_00339,Delivery,104,2025-10-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01355,DEV_MIGRATION_FL_00339,Removal,105,2025-11-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01356,DEV_MIGRATION_FL_00339,Sale,106,2025-12-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01357,DEV_MIGRATION_FL_00340,Count,107,2025-01-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01358,DEV_MIGRATION_FL_00340,Delivery,108,2025-02-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01359,DEV_MIGRATION_FL_00340,Removal,109,2025-03-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01360,DEV_MIGRATION_FL_00340,Sale,110,2025-04-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01361,DEV_MIGRATION_FL_00341,Count,111,2025-05-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01362,DEV_MIGRATION_FL_00341,Delivery,112,2025-06-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01363,DEV_MIGRATION_FL_00341,Removal,113,2025-07-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01364,DEV_MIGRATION_FL_00341,Sale,114,2025-08-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01365,DEV_MIGRATION_FL_00342,Count,115,2025-09-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01366,DEV_MIGRATION_FL_00342,Delivery,116,2025-10-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01367,DEV_MIGRATION_FL_00342,Removal,117,2025-11-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01368,DEV_MIGRATION_FL_00342,Sale,118,2025-12-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01369,DEV_MIGRATION_FL_00343,Count,119,2025-01-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01370,DEV_MIGRATION_FL_00343,Delivery,120,2025-02-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01371,DEV_MIGRATION_FL_00343,Removal,121,2025-03-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01372,DEV_MIGRATION_FL_00343,Sale,122,2025-04-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01373,DEV_MIGRATION_FL_00344,Count,123,2025-05-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01374,DEV_MIGRATION_FL_00344,Delivery,124,2025-06-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01375,DEV_MIGRATION_FL_00344,Removal,100,2025-07-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01376,DEV_MIGRATION_FL_00344,Sale,101,2025-08-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01377,DEV_MIGRATION_FL_00345,Count,102,2025-09-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01378,DEV_MIGRATION_FL_00345,Delivery,103,2025-10-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01379,DEV_MIGRATION_FL_00345,Removal,104,2025-11-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01380,DEV_MIGRATION_FL_00345,Sale,105,2025-12-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01381,DEV_MIGRATION_FL_00346,Count,106,2025-01-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01382,DEV_MIGRATION_FL_00346,Delivery,107,2025-02-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01383,DEV_MIGRATION_FL_00346,Removal,108,2025-03-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01384,DEV_MIGRATION_FL_00346,Sale,109,2025-04-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01385,DEV_MIGRATION_FL_00347,Count,110,2025-05-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01386,DEV_MIGRATION_FL_00347,Delivery,111,2025-06-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01387,DEV_MIGRATION_FL_00347,Removal,112,2025-07-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01388,DEV_MIGRATION_FL_00347,Sale,113,2025-08-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01389,DEV_MIGRATION_FL_00348,Count,114,2025-09-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01390,DEV_MIGRATION_FL_00348,Delivery,115,2025-10-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01391,DEV_MIGRATION_FL_00348,Removal,116,2025-11-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01392,DEV_MIGRATION_FL_00348,Sale,117,2025-12-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01393,DEV_MIGRATION_FL_00349,Count,118,2025-01-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01394,DEV_MIGRATION_FL_00349,Delivery,119,2025-02-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01395,DEV_MIGRATION_FL_00349,Removal,120,2025-03-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01396,DEV_MIGRATION_FL_00349,Sale,121,2025-04-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01397,DEV_MIGRATION_FL_00350,Count,122,2025-05-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01398,DEV_MIGRATION_FL_00350,Delivery,123,2025-06-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01399,DEV_MIGRATION_FL_00350,Removal,124,2025-07-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01400,DEV_MIGRATION_FL_00350,Sale,100,2025-08-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01401,DEV_MIGRATION_FL_00351,Count,101,2025-09-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01402,DEV_MIGRATION_FL_00351,Delivery,102,2025-10-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01403,DEV_MIGRATION_FL_00351,Removal,103,2025-11-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01404,DEV_MIGRATION_FL_00351,Sale,104,2025-12-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01405,DEV_MIGRATION_FL_00352,Count,105,2025-01-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01406,DEV_MIGRATION_FL_00352,Delivery,106,2025-02-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01407,DEV_MIGRATION_FL_00352,Removal,107,2025-03-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01408,DEV_MIGRATION_FL_00352,Sale,108,2025-04-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01409,DEV_MIGRATION_FL_00353,Count,109,2025-05-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01410,DEV_MIGRATION_FL_00353,Delivery,110,2025-06-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01411,DEV_MIGRATION_FL_00353,Removal,111,2025-07-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01412,DEV_MIGRATION_FL_00353,Sale,112,2025-08-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01413,DEV_MIGRATION_FL_00354,Count,113,2025-09-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01414,DEV_MIGRATION_FL_00354,Delivery,114,2025-10-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01415,DEV_MIGRATION_FL_00354,Removal,115,2025-11-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01416,DEV_MIGRATION_FL_00354,Sale,116,2025-12-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01417,DEV_MIGRATION_FL_00355,Count,117,2025-01-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01418,DEV_MIGRATION_FL_00355,Delivery,118,2025-02-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01419,DEV_MIGRATION_FL_00355,Removal,119,2025-03-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01420,DEV_MIGRATION_FL_00355,Sale,120,2025-04-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01421,DEV_MIGRATION_FL_00356,Count,121,2025-05-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01422,DEV_MIGRATION_FL_00356,Delivery,122,2025-06-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01423,DEV_MIGRATION_FL_00356,Removal,123,2025-07-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01424,DEV_MIGRATION_FL_00356,Sale,124,2025-08-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01425,DEV_MIGRATION_FL_00357,Count,100,2025-09-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01426,DEV_MIGRATION_FL_00357,Delivery,101,2025-10-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01427,DEV_MIGRATION_FL_00357,Removal,102,2025-11-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01428,DEV_MIGRATION_FL_00357,Sale,103,2025-12-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01429,DEV_MIGRATION_FL_00358,Count,104,2025-01-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01430,DEV_MIGRATION_FL_00358,Delivery,105,2025-02-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01431,DEV_MIGRATION_FL_00358,Removal,106,2025-03-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01432,DEV_MIGRATION_FL_00358,Sale,107,2025-04-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01433,DEV_MIGRATION_FL_00359,Count,108,2025-05-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01434,DEV_MIGRATION_FL_00359,Delivery,109,2025-06-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01435,DEV_MIGRATION_FL_00359,Removal,110,2025-07-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01436,DEV_MIGRATION_FL_00359,Sale,111,2025-08-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01437,DEV_MIGRATION_FL_00360,Count,112,2025-09-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01438,DEV_MIGRATION_FL_00360,Delivery,113,2025-10-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01439,DEV_MIGRATION_FL_00360,Removal,114,2025-11-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01440,DEV_MIGRATION_FL_00360,Sale,115,2025-12-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01441,DEV_MIGRATION_FL_00361,Count,116,2025-01-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01442,DEV_MIGRATION_FL_00361,Delivery,117,2025-02-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01443,DEV_MIGRATION_FL_00361,Removal,118,2025-03-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01444,DEV_MIGRATION_FL_00361,Sale,119,2025-04-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01445,DEV_MIGRATION_FL_00362,Count,120,2025-05-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01446,DEV_MIGRATION_FL_00362,Delivery,121,2025-06-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01447,DEV_MIGRATION_FL_00362,Removal,122,2025-07-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01448,DEV_MIGRATION_FL_00362,Sale,123,2025-08-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01449,DEV_MIGRATION_FL_00363,Count,124,2025-09-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01450,DEV_MIGRATION_FL_00363,Delivery,100,2025-10-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01451,DEV_MIGRATION_FL_00363,Removal,101,2025-11-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01452,DEV_MIGRATION_FL_00363,Sale,102,2025-12-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01453,DEV_MIGRATION_FL_00364,Count,103,2025-01-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01454,DEV_MIGRATION_FL_00364,Delivery,104,2025-02-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01455,DEV_MIGRATION_FL_00364,Removal,105,2025-03-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01456,DEV_MIGRATION_FL_00364,Sale,106,2025-04-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01457,DEV_MIGRATION_FL_00365,Count,107,2025-05-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01458,DEV_MIGRATION_FL_00365,Delivery,108,2025-06-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01459,DEV_MIGRATION_FL_00365,Removal,109,2025-07-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01460,DEV_MIGRATION_FL_00365,Sale,110,2025-08-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01461,DEV_MIGRATION_FL_00366,Count,111,2025-09-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01462,DEV_MIGRATION_FL_00366,Delivery,112,2025-10-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01463,DEV_MIGRATION_FL_00366,Removal,113,2025-11-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01464,DEV_MIGRATION_FL_00366,Sale,114,2025-12-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01465,DEV_MIGRATION_FL_00367,Count,115,2025-01-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01466,DEV_MIGRATION_FL_00367,Delivery,116,2025-02-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01467,DEV_MIGRATION_FL_00367,Removal,117,2025-03-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01468,DEV_MIGRATION_FL_00367,Sale,118,2025-04-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01469,DEV_MIGRATION_FL_00368,Count,119,2025-05-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01470,DEV_MIGRATION_FL_00368,Delivery,120,2025-06-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01471,DEV_MIGRATION_FL_00368,Removal,121,2025-07-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01472,DEV_MIGRATION_FL_00368,Sale,122,2025-08-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01473,DEV_MIGRATION_FL_00369,Count,123,2025-09-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01474,DEV_MIGRATION_FL_00369,Delivery,124,2025-10-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01475,DEV_MIGRATION_FL_00369,Removal,100,2025-11-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01476,DEV_MIGRATION_FL_00369,Sale,101,2025-12-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01477,DEV_MIGRATION_FL_00370,Count,102,2025-01-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01478,DEV_MIGRATION_FL_00370,Delivery,103,2025-02-22,Fictional transaction fixture.
